country_iso3,year,source,indicator_code,indicator_short,value
KIR,1984,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1984,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1984,worldbank,SP.ADO.TFRT,adolescent_fertility,75.334
KIR,1984,worldbank,SP.DYN.TFRT.IN,tfr,4.91
KIR,1984,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,33.2794642267923
KIR,1985,un,UN_18,mean_age_childbearing,29.491
KIR,1985,un,UN_2,contraceptive_prevalence_modern,24.5
KIR,1985,un,UN_4,unmet_need_family_planning,23.0
KIR,1985,un,UN_41,female_population_15_49,16742.0
KIR,1985,un,UN_50,population_change,1456.99999999999
KIR,1985,un,UN_66,crude_net_migration_rate,-6.301
KIR,1985,un,UN_67,median_age,18.61329317165
KIR,1985,un,UN_83,child_dependency_ratio,68.3718610115649
KIR,1985,un,UN_86,total_dependency_ratio,74.5796085535384
KIR,1985,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,392.905065394709
KIR,1985,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,23.8549995422363
KIR,1985,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1985,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1985,worldbank,SP.ADO.TFRT,adolescent_fertility,75.426
KIR,1985,worldbank,SP.DYN.TFRT.IN,tfr,4.911
KIR,1985,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,33.5247822932253
KIR,1986,un,UN_18,mean_age_childbearing,29.524
KIR,1986,un,UN_2,contraceptive_prevalence_modern,24.8
KIR,1986,un,UN_4,unmet_need_family_planning,23.0
KIR,1986,un,UN_41,female_population_15_49,17154.0
KIR,1986,un,UN_50,population_change,1669.00000000001
KIR,1986,un,UN_66,crude_net_migration_rate,-4.011
KIR,1986,un,UN_67,median_age,18.7883153330347
KIR,1986,un,UN_83,child_dependency_ratio,68.5944682708852
KIR,1986,un,UN_86,total_dependency_ratio,74.7849200030818
KIR,1986,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,381.918758641144
KIR,1986,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,25.338960647583
KIR,1986,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1986,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1986,worldbank,SP.ADO.TFRT,adolescent_fertility,74.904
KIR,1986,worldbank,SP.DYN.TFRT.IN,tfr,4.871
KIR,1986,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,33.804244131291
KIR,1987,un,UN_18,mean_age_childbearing,29.557
KIR,1987,un,UN_2,contraceptive_prevalence_modern,25.0
KIR,1987,un,UN_4,unmet_need_family_planning,22.9
KIR,1987,un,UN_41,female_population_15_49,17577.5
KIR,1987,un,UN_50,population_change,1676.99999999999
KIR,1987,un,UN_66,crude_net_migration_rate,-4.273
KIR,1987,un,UN_67,median_age,18.9375198909716
KIR,1987,un,UN_83,child_dependency_ratio,69.0880076397266
KIR,1987,un,UN_86,total_dependency_ratio,75.242511057499
KIR,1987,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,423.822473332128
KIR,1987,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,27.8245105743408
KIR,1987,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1987,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1987,worldbank,SP.ADO.TFRT,adolescent_fertility,73.813
KIR,1987,worldbank,SP.DYN.TFRT.IN,tfr,4.806
KIR,1987,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,34.0945160150785
KIR,1988,un,UN_18,mean_age_childbearing,29.576
KIR,1988,un,UN_2,contraceptive_prevalence_modern,25.4
KIR,1988,un,UN_4,unmet_need_family_planning,23.0
KIR,1988,un,UN_41,female_population_15_49,17981.5
KIR,1988,un,UN_50,population_change,1711.0
KIR,1988,un,UN_66,crude_net_migration_rate,-4.494
KIR,1988,un,UN_67,median_age,19.0667690575453
KIR,1988,un,UN_83,child_dependency_ratio,69.7425922962343
KIR,1988,un,UN_86,total_dependency_ratio,75.85587138232
KIR,1988,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,535.915134580045
KIR,1988,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,29.761079788208
KIR,1988,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1988,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1988,worldbank,SP.ADO.TFRT,adolescent_fertility,72.439
KIR,1988,worldbank,SP.DYN.TFRT.IN,tfr,4.733
KIR,1988,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,34.39144545272
KIR,1989,un,UN_18,mean_age_childbearing,29.635
KIR,1989,un,UN_2,contraceptive_prevalence_modern,25.8
KIR,1989,un,UN_4,unmet_need_family_planning,22.8
KIR,1989,un,UN_41,female_population_15_49,18369.0
KIR,1989,un,UN_50,population_change,1731.00000000001
KIR,1989,un,UN_66,crude_net_migration_rate,-4.621
KIR,1989,un,UN_67,median_age,19.1651540483225
KIR,1989,un,UN_83,child_dependency_ratio,70.4830183213846
KIR,1989,un,UN_86,total_dependency_ratio,76.5696285031501
KIR,1989,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,514.652948165033
KIR,1989,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,31.0385303497314
KIR,1989,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1989,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1989,worldbank,SP.ADO.TFRT,adolescent_fertility,69.559
KIR,1989,worldbank,SP.DYN.TFRT.IN,tfr,4.693
KIR,1989,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,34.689792049254
KIR,1990,un,UN_18,mean_age_childbearing,29.681
KIR,1990,un,UN_2,contraceptive_prevalence_modern,21.7
KIR,1990,un,UN_4,unmet_need_family_planning,16.7
KIR,1990,un,UN_41,female_population_15_49,18753.0
KIR,1990,un,UN_50,population_change,1682.99999999999
KIR,1990,un,UN_66,crude_net_migration_rate,-5.891
KIR,1990,un,UN_67,median_age,19.2196386233342
KIR,1990,un,UN_83,child_dependency_ratio,71.2157633601345
KIR,1990,un,UN_86,total_dependency_ratio,77.2774100344587
KIR,1990,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,488.067527876014
KIR,1990,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,34.4397392272949
KIR,1990,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1990,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1990,worldbank,SP.ADO.TFRT,adolescent_fertility,66.988
KIR,1990,worldbank,SP.DYN.TFRT.IN,tfr,4.668
KIR,1990,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,34.9862195296306
KIR,1991,un,UN_18,mean_age_childbearing,29.753
KIR,1991,un,UN_2,contraceptive_prevalence_modern,22.1
KIR,1991,un,UN_4,unmet_need_family_planning,16.7
KIR,1991,un,UN_41,female_population_15_49,19057.0
KIR,1991,un,UN_50,population_change,1341.00000000001
KIR,1991,un,UN_66,crude_net_migration_rate,-11.052
KIR,1991,un,UN_67,median_age,19.1995573074481
KIR,1991,un,UN_83,child_dependency_ratio,72.1021381828362
KIR,1991,un,UN_86,total_dependency_ratio,78.1620726258938
KIR,1991,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,540.125861123481
KIR,1991,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,36.3975715637207
KIR,1991,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1991,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1991,worldbank,SP.ADO.TFRT,adolescent_fertility,62.489
KIR,1991,worldbank,SP.DYN.TFRT.IN,tfr,4.642
KIR,1991,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,35.2581279892105
KIR,1992,un,UN_18,mean_age_childbearing,29.817
KIR,1992,un,UN_2,contraceptive_prevalence_modern,22.5
KIR,1992,un,UN_4,unmet_need_family_planning,16.8
KIR,1992,un,UN_41,female_population_15_49,19280.0
KIR,1992,un,UN_50,population_change,1208.99999999999
KIR,1992,un,UN_66,crude_net_migration_rate,-12.249
KIR,1992,un,UN_67,median_age,19.1006224571018
KIR,1992,un,UN_83,child_dependency_ratio,73.1036870347931
KIR,1992,un,UN_86,total_dependency_ratio,79.1968149558594
KIR,1992,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,791.99610105394
KIR,1992,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,39.9170303344727
KIR,1992,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1992,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1992,worldbank,SP.ADO.TFRT,adolescent_fertility,56.451
KIR,1992,worldbank,SP.DYN.TFRT.IN,tfr,4.568
KIR,1992,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,35.4883396105748
KIR,1993,un,UN_18,mean_age_childbearing,29.89
KIR,1993,un,UN_2,contraceptive_prevalence_modern,22.8
KIR,1993,un,UN_4,unmet_need_family_planning,16.9
KIR,1993,un,UN_41,female_population_15_49,19519.5
KIR,1993,un,UN_50,population_change,1190.00000000001
KIR,1993,un,UN_66,crude_net_migration_rate,-12.367
KIR,1993,un,UN_67,median_age,18.9651408352832
KIR,1993,un,UN_83,child_dependency_ratio,73.9092206679989
KIR,1993,un,UN_86,total_dependency_ratio,80.0536682843277
KIR,1993,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,747.75302075115
KIR,1993,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
KIR,1993,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1993,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1993,worldbank,SP.ADO.TFRT,adolescent_fertility,50.655
KIR,1993,worldbank,SP.DYN.TFRT.IN,tfr,4.487
KIR,1993,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,35.7162203273478
KIR,1994,un,UN_18,mean_age_childbearing,29.887
KIR,1994,un,UN_2,contraceptive_prevalence_modern,23.1
KIR,1994,un,UN_4,unmet_need_family_planning,16.9
KIR,1994,un,UN_41,female_population_15_49,19811.0
KIR,1994,un,UN_50,population_change,1169.99999999999
KIR,1994,un,UN_66,crude_net_migration_rate,-12.447
KIR,1994,un,UN_67,median_age,18.813649285123
KIR,1994,un,UN_83,child_dependency_ratio,74.3190047035203
KIR,1994,un,UN_86,total_dependency_ratio,80.5181767937106
KIR,1994,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,837.971706204
KIR,1994,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
KIR,1994,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1994,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1994,worldbank,SP.ADO.TFRT,adolescent_fertility,47.336
KIR,1994,worldbank,SP.DYN.TFRT.IN,tfr,4.442
KIR,1994,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,35.9876137513594
KIR,1995,un,UN_18,mean_age_childbearing,29.889
KIR,1995,un,UN_2,contraceptive_prevalence_modern,23.4
KIR,1995,un,UN_4,unmet_need_family_planning,16.9
KIR,1995,un,UN_41,female_population_15_49,20148.5
KIR,1995,un,UN_50,population_change,1257.00000000001
KIR,1995,un,UN_66,crude_net_migration_rate,-11.424
KIR,1995,un,UN_67,median_age,18.66492449081
KIR,1995,un,UN_83,child_dependency_ratio,74.4272941595125
KIR,1995,un,UN_86,total_dependency_ratio,80.6736799964414
KIR,1995,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,844.429605862723
KIR,1995,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,43.4123001098633
KIR,1995,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1995,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1995,worldbank,SP.ADO.TFRT,adolescent_fertility,46.843
KIR,1995,worldbank,SP.DYN.TFRT.IN,tfr,4.419
KIR,1995,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,36.3333481846524
KIR,1996,un,UN_18,mean_age_childbearing,29.86
KIR,1996,un,UN_2,contraceptive_prevalence_modern,23.7
KIR,1996,un,UN_4,unmet_need_family_planning,16.9
KIR,1996,un,UN_41,female_population_15_49,20551.5
KIR,1996,un,UN_50,population_change,1519.00000000001
KIR,1996,un,UN_66,crude_net_migration_rate,-8.484
KIR,1996,un,UN_67,median_age,18.5564042333255
KIR,1996,un,UN_83,child_dependency_ratio,74.3115055079559
KIR,1996,un,UN_86,total_dependency_ratio,80.5877338695576
KIR,1996,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,985.885941426854
KIR,1996,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,46.6187896728516
KIR,1996,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1996,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1996,worldbank,SP.ADO.TFRT,adolescent_fertility,49.674
KIR,1996,worldbank,SP.DYN.TFRT.IN,tfr,4.425
KIR,1996,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,37.0518305378991
KIR,1997,un,UN_18,mean_age_childbearing,29.805
KIR,1997,un,UN_2,contraceptive_prevalence_modern,23.8
KIR,1997,un,UN_4,unmet_need_family_planning,16.9
KIR,1997,un,UN_41,female_population_15_49,21029.0
KIR,1997,un,UN_50,population_change,1530.99999999999
KIR,1997,un,UN_66,crude_net_migration_rate,-8.236
KIR,1997,un,UN_67,median_age,18.4968920438534
KIR,1997,un,UN_83,child_dependency_ratio,73.8601335730799
KIR,1997,un,UN_86,total_dependency_ratio,80.1256528812398
KIR,1997,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,953.162998384941
KIR,1997,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
KIR,1997,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1997,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1997,worldbank,SP.ADO.TFRT,adolescent_fertility,49.917
KIR,1997,worldbank,SP.DYN.TFRT.IN,tfr,4.368
KIR,1997,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,38.6030123331399
KIR,1998,un,UN_18,mean_age_childbearing,29.752
KIR,1998,un,UN_2,contraceptive_prevalence_modern,24.0
KIR,1998,un,UN_4,unmet_need_family_planning,16.9
KIR,1998,un,UN_41,female_population_15_49,21524.0
KIR,1998,un,UN_50,population_change,1489.0
KIR,1998,un,UN_66,crude_net_migration_rate,-8.359
KIR,1998,un,UN_67,median_age,18.4913780409911
KIR,1998,un,UN_83,child_dependency_ratio,73.1809232573727
KIR,1998,un,UN_86,total_dependency_ratio,79.4099782171582
KIR,1998,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,874.484349123221
KIR,1998,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,46.9309501647949
KIR,1998,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1998,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1998,worldbank,SP.ADO.TFRT,adolescent_fertility,50.195
KIR,1998,worldbank,SP.DYN.TFRT.IN,tfr,4.29
KIR,1998,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,40.5328905371864
KIR,1999,un,UN_18,mean_age_childbearing,29.668
KIR,1999,un,UN_2,contraceptive_prevalence_modern,24.0
KIR,1999,un,UN_4,unmet_need_family_planning,17.0
KIR,1999,un,UN_41,female_population_15_49,22030.5
KIR,1999,un,UN_50,population_change,1447.99999999999
KIR,1999,un,UN_66,crude_net_migration_rate,-8.413
KIR,1999,un,UN_67,median_age,18.5495859364661
KIR,1999,un,UN_83,child_dependency_ratio,72.251287459175
KIR,1999,un,UN_86,total_dependency_ratio,78.4034482405578
KIR,1999,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,887.496019475758
KIR,1999,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,61.6027297973633
KIR,1999,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,
KIR,1999,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,1999,worldbank,SP.ADO.TFRT,adolescent_fertility,50.324
KIR,1999,worldbank,SP.DYN.TFRT.IN,tfr,4.185
KIR,1999,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,42.2976634213444
KIR,2000,un,UN_18,mean_age_childbearing,29.645
KIR,2000,un,UN_2,contraceptive_prevalence_modern,23.8
KIR,2000,un,UN_4,unmet_need_family_planning,17.1
KIR,2000,un,UN_41,female_population_15_49,22556.0
KIR,2000,un,UN_50,population_change,1526.00000000001
KIR,2000,un,UN_66,crude_net_migration_rate,-7.098
KIR,2000,un,UN_67,median_age,18.6511112458494
KIR,2000,un,UN_83,child_dependency_ratio,71.1017152452921
KIR,2000,un,UN_86,total_dependency_ratio,77.1480548558634
KIR,2000,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,845.367240231973
KIR,2000,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,68.3258666992188
KIR,2000,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,7.77379847
KIR,2000,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2000,worldbank,SP.ADO.TFRT,adolescent_fertility,48.544
KIR,2000,worldbank,SP.DYN.TFRT.IN,tfr,4.071
KIR,2000,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.3274808848011
KIR,2001,un,UN_18,mean_age_childbearing,29.612
KIR,2001,un,UN_2,contraceptive_prevalence_modern,22.6
KIR,2001,un,UN_4,unmet_need_family_planning,17.3
KIR,2001,un,UN_41,female_population_15_49,23131.5
KIR,2001,un,UN_50,population_change,1917.0
KIR,2001,un,UN_66,crude_net_migration_rate,-2.225
KIR,2001,un,UN_67,median_age,18.7602602489914
KIR,2001,un,UN_83,child_dependency_ratio,69.9262980596041
KIR,2001,un,UN_86,total_dependency_ratio,75.9003417355493
KIR,2001,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,718.833787096781
KIR,2001,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,81.1455535888672
KIR,2001,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,11.90547657
KIR,2001,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2001,worldbank,SP.ADO.TFRT,adolescent_fertility,47.285
KIR,2001,worldbank,SP.DYN.TFRT.IN,tfr,3.957
KIR,2001,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.4777440627131
KIR,2002,un,UN_18,mean_age_childbearing,29.566
KIR,2002,un,UN_2,contraceptive_prevalence_modern,21.2
KIR,2002,un,UN_4,unmet_need_family_planning,17.6
KIR,2002,un,UN_41,female_population_15_49,23756.0
KIR,2002,un,UN_50,population_change,1941.99999999999
KIR,2002,un,UN_66,crude_net_migration_rate,-1.485
KIR,2002,un,UN_67,median_age,18.8965700276858
KIR,2002,un,UN_83,child_dependency_ratio,68.6981867736685
KIR,2002,un,UN_86,total_dependency_ratio,74.6299731233675
KIR,2002,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,810.10870037444
KIR,2002,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,85.8114471435547
KIR,2002,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,11.4402895
KIR,2002,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2002,worldbank,SP.ADO.TFRT,adolescent_fertility,45.792
KIR,2002,worldbank,SP.DYN.TFRT.IN,tfr,3.814
KIR,2002,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.4985457088421
KIR,2003,un,UN_18,mean_age_childbearing,29.541
KIR,2003,un,UN_2,contraceptive_prevalence_modern,19.8
KIR,2003,un,UN_4,unmet_need_family_planning,17.9
KIR,2003,un,UN_41,female_population_15_49,24389.5
KIR,2003,un,UN_50,population_change,1880.0
KIR,2003,un,UN_66,crude_net_migration_rate,-1.667
KIR,2003,un,UN_67,median_age,19.0752457055542
KIR,2003,un,UN_83,child_dependency_ratio,67.3685663032979
KIR,2003,un,UN_86,total_dependency_ratio,73.2670990294835
KIR,2003,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1020.50033851394
KIR,2003,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,93.3157577514648
KIR,2003,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,10.05060768
KIR,2003,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2003,worldbank,SP.ADO.TFRT,adolescent_fertility,44.694
KIR,2003,worldbank,SP.DYN.TFRT.IN,tfr,3.702
KIR,2003,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.510668313316
KIR,2004,un,UN_18,mean_age_childbearing,29.538
KIR,2004,un,UN_2,contraceptive_prevalence_modern,18.5
KIR,2004,un,UN_4,unmet_need_family_planning,18.2
KIR,2004,un,UN_41,female_population_15_49,25026.0
KIR,2004,un,UN_50,population_change,1939.00000000001
KIR,2004,un,UN_66,crude_net_migration_rate,-1.884
KIR,2004,un,UN_67,median_age,19.2678298704061
KIR,2004,un,UN_83,child_dependency_ratio,66.1111160838159
KIR,2004,un,UN_86,total_dependency_ratio,72.0079483713894
KIR,2004,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1083.2688987175
KIR,2004,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,93.2632217407227
KIR,2004,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,12.17176056
KIR,2004,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2004,worldbank,SP.ADO.TFRT,adolescent_fertility,45.278
KIR,2004,worldbank,SP.DYN.TFRT.IN,tfr,3.734
KIR,2004,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.5238025326975
KIR,2005,un,UN_18,mean_age_childbearing,29.549
KIR,2005,un,UN_2,contraceptive_prevalence_modern,17.3
KIR,2005,un,UN_4,unmet_need_family_planning,18.5
KIR,2005,un,UN_41,female_population_15_49,25665.5
KIR,2005,un,UN_50,population_change,1962.99999999999
KIR,2005,un,UN_66,crude_net_migration_rate,-2.305
KIR,2005,un,UN_67,median_age,19.4556036963896
KIR,2005,un,UN_83,child_dependency_ratio,64.9728938239755
KIR,2005,un,UN_86,total_dependency_ratio,70.8918019070197
KIR,2005,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1161.78341739977
KIR,2005,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,89.7085266113281
KIR,2005,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,11.36301994
KIR,2005,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2005,worldbank,SP.ADO.TFRT,adolescent_fertility,45.484
KIR,2005,worldbank,SP.DYN.TFRT.IN,tfr,3.76
KIR,2005,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.5443274444527
KIR,2006,un,UN_18,mean_age_childbearing,29.555
KIR,2006,un,UN_2,contraceptive_prevalence_modern,16.2
KIR,2006,un,UN_4,unmet_need_family_planning,18.8
KIR,2006,un,UN_41,female_population_15_49,26349.0
KIR,2006,un,UN_50,population_change,2001.0
KIR,2006,un,UN_66,crude_net_migration_rate,-2.899
KIR,2006,un,UN_67,median_age,19.6368620947461
KIR,2006,un,UN_83,child_dependency_ratio,63.8919313618109
KIR,2006,un,UN_86,total_dependency_ratio,69.8421593350145
KIR,2006,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1123.19258990684
KIR,2006,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,89.5072708129883
KIR,2006,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,11.30852318
KIR,2006,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2006,worldbank,SP.ADO.TFRT,adolescent_fertility,46.736
KIR,2006,worldbank,SP.DYN.TFRT.IN,tfr,3.815
KIR,2006,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,43.7349826427011
KIR,2007,un,UN_18,mean_age_childbearing,29.532
KIR,2007,un,UN_2,contraceptive_prevalence_modern,15.2
KIR,2007,un,UN_4,unmet_need_family_planning,19.1
KIR,2007,un,UN_41,female_population_15_49,27059.0
KIR,2007,un,UN_50,population_change,2099.99999999999
KIR,2007,un,UN_66,crude_net_migration_rate,-2.841
KIR,2007,un,UN_67,median_age,19.809331881007
KIR,2007,un,UN_83,child_dependency_ratio,62.9623498837142
KIR,2007,un,UN_86,total_dependency_ratio,68.954586461187
KIR,2007,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1352.57814048911
KIR,2007,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,88.7881927490234
KIR,2007,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,10.9454546
KIR,2007,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2007,worldbank,SP.ADO.TFRT,adolescent_fertility,48.482
KIR,2007,worldbank,SP.DYN.TFRT.IN,tfr,3.865
KIR,2007,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,44.6212141757087
KIR,2008,un,UN_18,mean_age_childbearing,29.51
KIR,2008,un,UN_2,contraceptive_prevalence_modern,14.5
KIR,2008,un,UN_4,unmet_need_family_planning,19.3
KIR,2008,un,UN_41,female_population_15_49,27736.5
KIR,2008,un,UN_50,population_change,2209.0
KIR,2008,un,UN_66,crude_net_migration_rate,-2.773
KIR,2008,un,UN_67,median_age,19.971157108827
KIR,2008,un,UN_83,child_dependency_ratio,62.2677765487619
KIR,2008,un,UN_86,total_dependency_ratio,68.294888460079
KIR,2008,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1410.62246914058
KIR,2008,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,85.3749771118164
KIR,2008,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,13.51428604
KIR,2008,worldbank,SL.TLF.CACT.FE.ZS,female_labor_force_participation,
KIR,2008,worldbank,SP.ADO.TFRT,adolescent_fertility,50.22
KIR,2008,worldbank,SP.DYN.TFRT.IN,tfr,3.899
KIR,2008,worldbank,SP.URB.TOTL.IN.ZS,urban_population_pct,45.9461325515373
KIR,2009,un,UN_18,mean_age_childbearing,29.473
KIR,2009,un,UN_2,contraceptive_prevalence_modern,14.2
KIR,2009,un,UN_4,unmet_need_family_planning,19.4
KIR,2009,un,UN_41,female_population_15_49,28391.5
KIR,2009,un,UN_50,population_change,2280.0
KIR,2009,un,UN_66,crude_net_migration_rate,-2.714
KIR,2009,un,UN_67,median_age,20.1201807275128
KIR,2009,un,UN_83,child_dependency_ratio,61.7237847632553
KIR,2009,un,UN_86,total_dependency_ratio,67.757031434649
KIR,2009,worldbank,NY.GDP.PCAP.CD,gdp_per_capita,1316.62753853678
KIR,2009,worldbank,SE.SEC.ENRR.FE,female_secondary_enrollment,
KIR,2009,worldbank,SH.XPD.CHEX.GD.ZS,health_expenditure_pct_gdp,12.73888874
